created_at,full_text
Mon Oct 28 16:04:13 +0000 2024,"Since launching AI Overviews earlier this year, people have been asking a whole new universe of questions. With today’s expansion to 100+ countries, AI Overviews will reach 1B+ users globally. More exciting things for Search ahead! https://t.co/RoPCYaurBu"
Fri Oct 25 06:24:24 +0000 2024,"Great chat w @dmitri_dolgov, CEO of Waymo on @NoPriorsPod   *Self driving cars &amp; taxis *15 years in autonomous vehicles *Future of transportation *Waymo roadmap &amp; scaling  https://t.co/PyJ1nn1iEg https://t.co/H6DK6wsd4g"
Wed Oct 23 17:19:06 +0000 2024,"We've open sourced @GoogleDeepMind's SynthID, a tool that allows model creators to embed and detect watermarks in text outputs from their own LLMs. More details published in @Nature today: https://t.co/5Q6QGRvD3G"
Mon Oct 21 23:18:52 +0000 2024,"Announcing CT Foundation, a new medical imaging embedding tool that accepts a computed tomography (CT) volume as input and returns a small, information-rich numerical embedding that can be used to rapidly train models. Learn more and try it out yourself → https://t.co/AFXAj5edTE https://t.co/hXKN8uTh4V"
Fri Oct 18 16:36:18 +0000 2024,"We are giving away $100,000 to developers who come up with the best use of Gemini’s long context window between now and December 1st:  https://t.co/PLZAMefDu2"
Thu Oct 17 16:13:46 +0000 2024,"✅ NotebookLM, like @Google, keeps shipping  Today, you can: + Guide what the AI hosts focus on and their expertise level + Listen to Audio Overviews in the background while continuing to work within NotebookLM + Apply for the new NotebookLM Business pilot program…"
Mon Oct 14 21:57:58 +0000 2024,"Google have signed a deal to build 7 nuclear reactors to provide 500MW of power for their AI data centers, coming online in 2030-35 https://t.co/u0Kfff98Ow"
Mon Oct 14 19:42:38 +0000 2024,"Today we signed a pioneering agreement to purchase clean energy in the US from @KairosPower, a leader in building small modular nuclear reactors. It’s the latest step in our history of accelerating clean energy sources and will help support AI investments. https://t.co/euRuuIjgdk"
Wed Oct 09 21:54:55 +0000 2024,"We’re proud to announce a new partnership with @sequoia that will streamline access to Google Cloud’s AI platform, models and tooling, helping its portfolio companies quickly build and scale their products on Google Cloud. https://t.co/aJBD6FBV6t"
Wed Oct 09 18:56:31 +0000 2024,"My last meeting with Ratan Tata at Google, we talked about the progress of Waymo and his vision was inspiring to hear. He leaves an extraordinary business and philanthropic legacy and was instrumental in mentoring and developing the modern business leadership in India. He deeply…"
Wed Oct 09 18:14:36 +0000 2024,"Fondly recall the exciting updates from Demis as he, John and his team were working tirelessly to make progress on Alphafold, knew at that time this was special and would have a huge impact in the world. First time felt like I had a live ticket to watching Nobel work in progress.…"
Wed Oct 09 05:19:27 +0000 2024,Congrats to @geoffreyhinton for an incredibly well deserved Nobel in Physics (and John Hopfield). Was a pleasure meeting him today and catching up at Google with  colleagues for a celebration!
Wed Oct 09 05:10:56 +0000 2024,"We just shipped the ability to seamlessly drag and drop all file types directly into Google AI Studio, no uploading to Drive step required 🗃️📂 https://t.co/w1px2U82cg"
Fri Oct 04 18:39:13 +0000 2024,Excited for our partnership with Hyundai for all-electric IONIQ 5!
Thu Oct 03 23:57:52 +0000 2024,Gemma 2 just got even better! 🚀 New Japanese-tuned 2B model AND a $150K Kaggle competition to build Gemma models for every language. Great to have @sundarpichai here to share the excitement!   Read more: https://t.co/nJGJ2hjDfE   #GemmaDeveloperDay https://t.co/hHNmO4wAXm
Thu Oct 03 23:56:54 +0000 2024,Relentless model and compute optimization. More to come. You can use Gemini Flash -8B at $0.01/million tokens with caching!
Thu Oct 03 19:00:27 +0000 2024,"L'Shana Tova to Jewish communities around the world celebrating Rosh Hashanah. It's a time for hope and renewal. Wishing you a healthy, happy and peaceful new year."
Thu Oct 03 17:09:34 +0000 2024,"AI is helping us expand the ways people can search across text, video, images and voice. With today’s updates you can use Lens to search with video and shop the world around you, “Circle to Search” for sounds + songs, and much more. https://t.co/WxYZk6aa4p"
Sun Sep 29 05:04:08 +0000 2024,"What happens if your CPU gets something wrong? If it wakes up one day and decides 2+2=5?  Well, most of us will never have to worry about that. But if you work at a company the size of Google, you do, which is why this paper on ""mercurial cores"" is so fascinating.  What the… https://t.co/UWzIGqjQFK"
Sat Sep 28 19:56:08 +0000 2024,"NotebookLM is quite powerful and worth playing with https://t.co/wQc3HDvJFo  It is a bit of a re-imagination of the UIUX of working with LLMs organized around a collection of sources you upload and then refer to with queries, seeing results alongside and with citations.  But the…"
Thu Sep 26 19:50:00 +0000 2024,"Audio + Handwriting understanding in NotebookLM, and then turn it into a podcast! Content is now infinitely remixable with the Gemini model."
Thu Sep 26 19:15:48 +0000 2024,"We’re investing $3.3B in South Carolina to break ground on two new data centers, expand our cloud and data center infrastructure, create local jobs, and support economic activity. https://t.co/ZSoFQxEX1f"
Tue Sep 24 16:37:50 +0000 2024,"As part of our #GeminiAtWork event today, we’re showcasing nearly 50 new customer stories, underscoring how impactful generative AI can be when you put it to work at scale, including the below. https://t.co/V3HYycHZdL"
Tue Sep 24 16:37:21 +0000 2024,"Two new production Gemini models, &gt;2x higher rate limits, &gt;50% price drop on Gemini 1.5 Pro, filters switched to opt-in, updated Flash 8B experimental model, and more.   It’s a good day to be a developer : )  https://t.co/cIFAug080w"
Sat Sep 21 20:05:34 +0000 2024,"Excited to be at @UN today to share why I believe AI is so transformative, and how it can be applied to benefit humanity and make progress on the UN’s Sustainable Development Goals. https://t.co/9iYUXw19aN"
Wed Sep 18 14:34:06 +0000 2024,"On @YouTube, we want creators to be able to express their creativity, build community + drive long-lasting businesses. New tools at #MadeOnYouTube are helping: we’re bringing Veo to Dream Screen to create high-quality, custom backgrounds on Shorts + more. https://t.co/QG49ARhJca https://t.co/7NdbnxYUcG"
Wed Sep 18 02:10:11 +0000 2024,"Google’s NotebookLM is crazy good.  My mind is blown by the accuracy of the summary, the human voices, the banter, and the conversation. 🤯🤯  I gave it an 1,814 page CFPB Examination and Supervision Manual - one of the most boring topics for most.  It consumed those 1,800+ pages… https://t.co/02uyZVWRC8"
Fri Sep 13 17:36:35 +0000 2024,We’re excited to launch an expanded network &amp; operations partnership with @Uber in Austin and Atlanta to bring the benefits of fully autonomous driving to more riders – a fantastic next step as we continue on our mission to be the world’s most trusted driver.
Wed Sep 11 00:45:48 +0000 2024,"Thanks @larryellison for the invite to join you at Oracle #CloudWorld to share how we’re bringing the best of Oracle and @GoogleCloud infrastructure, AI tools and models to our customers. https://t.co/840t6lai22"
Fri Sep 06 22:57:02 +0000 2024,"Excited to announce AlphaProteo, our breakthrough AI system for designing novel proteins that bind to a target molecule or protein. It has the potential to accelerate our understanding of biology, and aid the discovery of new drugs, the development of biosensors, &amp; much more!"
Fri Sep 06 22:56:49 +0000 2024,"I got a chance to try Ask Photos in Google Photos, which is seeing an extremely limited rollout starting today. Searching for your own photos is now ... conversational! https://t.co/F3RYjWvgRO"
Wed Sep 04 04:11:08 +0000 2024,"New @Android updates: TalkBack, our screen reader for people who are blind or have low vision, now gives detailed audio descriptions of images, powered by Gemini. Plus, Circle to Search can identify songs + earthquake alerts are expanding to 50 US states. https://t.co/hcnYvyzeMX"
Wed Aug 28 04:31:24 +0000 2024,"Today, we are rolling out three experimental models:  - A new smaller variant, Gemini 1.5 Flash-8B - A stronger Gemini 1.5 Pro model (better on coding &amp; complex prompts) - A significantly improved Gemini 1.5 Flash model  Try them on https://t.co/fBrh6UGKz7, details in 🧵"
Fri Aug 16 18:53:59 +0000 2024,"We’re continuing to invest in data centers across the country with $1B+ for our Texas cloud and data center infrastructure. This investment will help meet growing demand for AI, Cloud + other digital services. https://t.co/tRgm7q2acP"
Tue Aug 13 17:18:29 +0000 2024,"Today at #MadebyGoogle, we’re sharing how we’re bringing AI advances to mobile across the Android ecosystem. We also introduced our latest Pixel devices, including Pixel 9 phones built with Google Tensor G4 -- our fastest and most efficient silicon yet. https://t.co/riyrwuZkby https://t.co/tFeR5Cn3mc"
Sat Aug 10 04:47:36 +0000 2024,"Unbelievably saddened by the loss of my dear friend @SusanWojcicki  after two years of living with cancer. She is as core to the history of Google as anyone, and it’s hard to imagine the world without her. She was an incredible person, leader and friend who had a tremendous…"
Thu Aug 08 18:21:23 +0000 2024,Good news for @GoogleAI developers:  - Gemini 1.5 Flash price is now ~70% lower ($0.075 / 1M) - Gemini 1.5 Flash tuning available to all - Added support for 100+ new languages in the API - AI Studio is available to all workspace customers - Much more : )  https://t.co/LmN4KiDBWq
Thu Jul 25 16:03:47 +0000 2024,Advanced mathematical reasoning is a critical capability for modern AI. Today we announce a major milestone in a longstanding grand challenge: our hybrid AI system attained the equivalent of a silver medal at this year’s International Math Olympiad!
Wed Jul 24 18:02:20 +0000 2024,"Google Cloud is committed to open and flexible AI ecosystems that help you build solutions best-suited to your needs. We’re excited to bring Llama 3.1 to Vertex AI Model Garden, including 405B—Meta's most powerful and versatile model to date. https://t.co/iz07hi4rwP"
Mon Jul 22 22:22:25 +0000 2024,"In @Nature today: NeuralGCM, a breakthrough in climate modeling. It combines physics-based modeling with AI, and is up to 100K times more efficient than other models for simulating the atmosphere, providing scientists with new tools for predicting climate change.… https://t.co/iRGgzCjJhe"
Wed Jul 17 16:00:07 +0000 2024,"Life in San Francisco today: in a Waymo behind another Waymo. Welcome to the future! Our city is leading the AI revolution, with innovation driving us forward every day. 🚀🤖 Embrace the SF AI boom loop! #FutureForward #SFAI https://t.co/iJceFcO9tT"
Sun Jul 14 01:00:31 +0000 2024,I’m wishing President Trump a speedy recovery. I’m shocked by today’s shooting and loss of life. Political violence is intolerable and we must all come together to strongly oppose it.
Wed Jul 10 16:47:41 +0000 2024,"Today at #SamsungUnpacked, we announced AI-powered updates to Gemini + Circle to Search, coming to the @SamsungMobile Galaxy lineup. We’ll continue to partner with Samsung to build great mobile experiences on all Android devices, from tablets to wearables. https://t.co/YPUeUxHCNh https://t.co/KkjBAPbN4O"
Fri Jul 05 00:55:25 +0000 2024,Happy 4th of July!!
Tue Jul 02 22:53:55 +0000 2024,We’re investing $1B in Iowa to expand our technical infrastructure and support our Council Bluffs data centers. This builds on the $5.5B we’ve already invested in the state since 2007. https://t.co/FGA5pkgEw5
Sat Jun 29 18:18:38 +0000 2024,"what a game, could barely breathe, everything that makes sports incredible. Congrats India, so well deserved! SA was incredible. Amazing #WorldT20"
Thu Jun 27 22:58:51 +0000 2024,"As part of @Google's 1,000 Languages Initiative, a commitment to support the 1,000 most spoken languages, &amp; w/help of our PaLM 2 LLM, we're adding support for 110 new languages (spoken by 614M people) to Google Translate (now supporting 243 languages). 🎉  https://t.co/DRiw03V0wu"
Thu Jun 27 21:12:36 +0000 2024,Gemma 2 is available to researchers &amp; developers. At 27B it delivers best-in-class performance for its size and is competitive even to models over twice its size! Proud to continue our tradition of thoughtfully bringing cutting-edge research to the open models ecosystem.
Thu Jun 27 15:38:56 +0000 2024,More great news for @GoogleAI developers:   - Gemini 1.5 Pro 2M context is available to all - Code execution tool is now available with Gemini 1.5 - Gemini 1.5 Flash text tuning has started gradually rolling out - Gemma 2 is now available in AI Studio  https://t.co/oC6XQXYHvT
Wed Jun 19 00:54:39 +0000 2024,We’re investing $2.3B in our Ohio data centers to expand our technical infrastructure across the state and support Ohio as a growing technology hub. https://t.co/fdUIAKGAbp https://t.co/GYjjAqCcR9
Tue Jun 18 04:48:05 +0000 2024,"Exciting news! 🇮🇳 Today, we're launching the Gemini mobile app in India, available in English and 9 Indian languages. We’re also adding these local languages to Gemini Advanced, plus other new features, and launching Gemini in Google Messages in English. https://t.co/mkdSPZN5lE"
Tue Jun 11 20:55:32 +0000 2024,Google Cloud’s new partnership with Oracle provides a path for the world’s largest enterprises to use next generation cloud and AI by combining Oracle Cloud database and Google Cloud services. https://t.co/30FK2zZnXJ
Thu Jun 06 15:36:15 +0000 2024,"Amazed by how people are using NotebookLM, from a best-selling author researching his next book to nonprofits drafting grant proposals. Today we’re upgrading NotebookLM with new features and expanding it to many more places around the world."
Wed Jun 05 16:09:26 +0000 2024,"AI can play a role in solving infrastructure challenges, from maintaining roads to improving agriculture. Our new @GoogleStartups AI Academy: American Infrastructure will help entrepreneurs increase their impact with #GoogleAI tools, training + resources. https://t.co/X5Al08gG1B"
Sat Jun 01 19:48:45 +0000 2024,More teams than ever will participate in the ICC Men’s T20 Cricket World Cup this year. Exciting to see my favorite sport growing globally - and celebrated in today’s #Doodle. First toss is in a few hours - good luck to all the teams! https://t.co/Z8W9G3QzuH
Thu May 30 21:12:42 +0000 2024,"Good news for @Google Developers:  - Gemini 1.5 Flash and 1.5 Pro are now GA - Gemini 1.5 Flash now has a 1,000 RPM limit - Gemini 1.5 Flash tuning announced - JSON Schema mode is now available in the API - AI Studio Mobile support + light mode are live  https://t.co/vkOgeXhMH4"
Thu May 30 17:23:30 +0000 2024,"We’re announcing continued investment in Malaysia, including the development of our first data center and cloud region, to better meet the growing demands for cloud services.  https://t.co/PMnUlBgZ9g"
Thu May 23 17:12:39 +0000 2024,"Today we announced Umoja, the first fiber optic route directly connecting Africa with Australia and Asia Pacific. This builds on our commitment to support Africa's digital transformation by increasing connectivity for people across the continent. https://t.co/DEW76nvjGg"
Fri May 17 21:34:03 +0000 2024,"Updated Gemini 1.5 Pro report: MATH benchmark for specialized version now at 91.1%, SOTA 3 years ago was 6.9%, overall a lot of progress from February to May in all benchmarks"
Fri May 17 21:00:40 +0000 2024,"I confirm this is more what it’s like at Google, at least in research.  What counts isn’t your level, but the quality of your idea/project and your determination.  I’ve regularly led efforts which included L+1,2 contributors who did not try to take leadership or constrain me."
Fri May 17 04:56:16 +0000 2024,"Education is one of the areas in which LLMs can do the most immediate good, even with their limitations, so I was excited to see that Google is fine tuning a tutor LLM.  Also, the comparison they used was Gemini 1.0 running a variation of our tutor prompt! The prompt alone did ok https://t.co/X4hyvWEb93"
Tue May 14 21:10:21 +0000 2024,"We think of @GoogleDeepMind as the engine room of @Google in the AI era. Thrilled to share our vision at #GoogleIO incl the latest Gemini model 1.5 Flash, Project Astra our universal AI agent effort, our new gen video model Veo, Imagen 3 &amp; lots more!  https://t.co/lcsgr7ptJK https://t.co/gCVp39fKly"
Tue May 14 16:59:38 +0000 2024,A beautiful day for #GoogleIO Almost showtime! https://t.co/AsQ7OqFEZ3
Wed May 08 21:27:56 +0000 2024,Glad to support the Secure By Design pledge and reaffirm our commitment to building products with security at the core.
Wed May 08 18:51:15 +0000 2024,"Thrilled to announce AlphaFold 3 which can predict the structures and interactions of nearly all of life’s molecules with state-of-the-art accuracy including proteins, DNA and RNA. Biology is a complex dynamical system so modeling interactions is crucial https://t.co/Gs4GoOB3fD https://t.co/QWVI71daNe"
Wed May 08 15:05:19 +0000 2024,"1.8M+ researchers have used @GoogleDeepMind’s AlphaFold protein predictions in their work on vaccine development, cancer treatment + more. AlphaFold 3 is the latest breakthrough, predicting the structures + interactions of all of life’s molecules with unprecedented accuracy.… https://t.co/TICVhQCT8c"
Mon May 06 23:46:58 +0000 2024,"Today we’re launching Google Threat Intelligence from @googlecloud to help cybersecurity professionals get better visibility of global threats. It uses Gemini’s advanced AI capabilities, plus expertise and insights from @Mandiant + @virustotal. https://t.co/YeeKzGWzM4"
Wed May 01 04:16:02 +0000 2024,"Results from our first ✨Med-Gemini✨models, variants of the base Gemini multimodal models that have been tuned for the medical domain.   The multimodal and long context capabilities of the Gemini models really shine in some of the capabilities.  Joint work with @vivnat…"
Fri Apr 26 21:14:43 +0000 2024,"Today we’re announcing a $3B investment to expand our data center campuses in Virginia and build our newest data center in Fort Wayne, Indiana. We’re excited to support jobs and local communities across 26 US states. https://t.co/XllS2mNY7x"
Wed Apr 24 20:39:54 +0000 2024,"Proud that 50M students + teachers are using Chromebooks around the world, and that they’re the most-used laptop in K12 education. We’re launching 5 new Chromebooks built for Asia Pacific and Latin America, in partnership with local manufacturers. https://t.co/TD19VPQOnL"
Tue Apr 23 00:47:18 +0000 2024,Chag Sameach! Wishing everyone a wonderful celebration with family and friends.
Mon Apr 15 20:52:42 +0000 2024,"From our 2023 US Economic Impact Report out today: our products + platforms helped generate $739 billion in economic activity for millions of businesses, creators, devs + more. We also saw more small businesses adopting AI tools to grow. #GrowWithGoogle https://t.co/ZHYExM4Pwd"
Thu Apr 11 15:11:50 +0000 2024,"New research from @GoogleDeepMind brings together soccer and robotics. Using reinforcement learning, robots display agile and reactive movements similar to a soccer player, no shin guards needed:) https://t.co/K0WgdiIL10"
Wed Apr 10 22:26:24 +0000 2024,"Gemini 1.5 Pro is now available on the @vercel AI SDK Playground, in all its 1M-token context window glory.  This is a big deal. Large context windows make new classes of AI apps not just possible, but easy. https://t.co/ipIbu0kXBq https://t.co/ypQwiPnceQ"
Wed Apr 10 22:25:08 +0000 2024,"Gemma is expanding.... we just announced CodeGemma, a version of Gemma tuned for code generation.  And bonus... Gemma is now bumped to v1.1, addressing lots of feedback we got.    Congrats Gemma team for one more amazing release!  https://t.co/brZgeFtCic"
Wed Apr 10 03:00:47 +0000 2024,"Eid Mubarak! As the month of Ramadan comes to an end, wishing health, peace and happiness to all who celebrate."
Tue Apr 09 22:21:41 +0000 2024,"New versions of Gemma models with a bunch of improvements to instruction following, factuality, reasoning and more are now out.   ⬇️"
Tue Apr 09 22:18:12 +0000 2024,"New @Google developer launch today:  - Gemini 1.5 Pro is now available in 180+ countries via the Gemini API in public preview - Supports audio (speech) understanding capability, and a new File API to make it easy to handle files - New embedding model!  https://t.co/wJk1e1BG1E"
Tue Apr 09 16:58:14 +0000 2024,"Today at #GoogleCloudNext, we’re making significant AI announcements across every aspect of Google Cloud, which will help our customers and partners continue to innovate and transform: https://t.co/HVKREEgu1E https://t.co/EyLCsrQBbO"
Tue Apr 09 13:01:26 +0000 2024,"Thanks to our customers + partners who are part of #GoogleCloudNext. We’re sharing how we’re bringing decades of research and innovation to help businesses transform -- Gemini 1.5 Pro is in public preview for Cloud customers and devs, TPU v5p is generally available + more.… https://t.co/iPEPYQ57xi"
Mon Apr 01 19:48:41 +0000 2024,"Happy 20th birthday, @gmail! Glad it wasn’t an April Fools’ Day prank after all:) https://t.co/fH43qomJ59"
Mon Apr 01 00:19:10 +0000 2024,Happy Easter! Hope it’s a joyful day for all who celebrate.
Wed Mar 27 22:05:41 +0000 2024,"New report from our Threat Analysis Group + @Mandiant observed 97 zero-day vulnerabilities exploited in the wild in 2023, up 50% from 2022. Good news: investments are making a difference - vulnerabilities once common are virtually non-existent today. https://t.co/VWBVkzurOY https://t.co/4UuxnqDA1s"
Wed Mar 27 16:48:21 +0000 2024,"Starting this week, we’re bringing Circle to Search to more Pixel and Samsung phones, foldables and tablets. And soon, you can use Circle to Search to instantly translate whatever’s on your screen without switching apps. https://t.co/bgUcUh7K9v"
Mon Mar 18 23:15:12 +0000 2024,Excited to deepen our partnership with NVIDIA and bring the breakthrough capabilities of the Blackwell GPU to our teams and Cloud customers.
Thu Mar 14 20:15:42 +0000 2024,The countdown to #GoogleIO is here! ⏳   Tune in May 14 for our latest updates and demos → https://t.co/dkRkJ7ldvi https://t.co/NH2sq4diqu
Thu Mar 14 16:32:00 +0000 2024,"Twist, turn, and teleport your way to solve the Google I/O puzzle and help reveal the 2024 dates. Just remember, never slow your roll! #io24puzzle  https://t.co/BSXTPkaEMb https://t.co/mlAhRYgRpO"
Wed Mar 13 18:28:07 +0000 2024,"Excited to announce SIMA, a general AI agent for games &amp; 3D virtual settings. It marks the first time an agent has demonstrated it can follow natural-language instructions to carry out a wide range of tasks across a large array of game worlds, similar to how a human would play."
Wed Feb 21 23:43:21 +0000 2024,I tried feeding a 7s video of my bookshelf into Gemini Pro 1.5 to get back a JSON array of books... and it worked! https://t.co/4XpSlNipTH
Wed Feb 21 15:42:32 +0000 2024,"More Gemini news: Starting today, Gemini for Workspace is available to businesses of all sizes, and consumers can now access Gemini in their personal Gmail, Docs and more through a Google One AI Premium subscription. https://t.co/6tlPudXNZF"
Wed Feb 21 13:19:49 +0000 2024,"We have a long history of supporting responsible open source &amp; science, which can drive rapid research progress, so we’re proud to release Gemma: a set of lightweight open models, best-in-class for their size, inspired by the same tech used for Gemini https://t.co/0aVehuXila https://t.co/rCZNL77Jy1"
Wed Feb 21 13:02:49 +0000 2024,"Introducing Gemma - a family of lightweight, state-of-the-art open models for their class built from the same research &amp; tech used to create the Gemini models.   Demonstrating strong performance across benchmarks for language understanding and reasoning, Gemma is available… https://t.co/qWDAmEw7CP"
Tue Feb 20 20:34:19 +0000 2024,Gemini 1.5 Pro launched last week and already we're seeing the community produce some amazing interactions with long context. Below 👇 are some highlights and cool posts from folks who have gotten early access.  A few thoughts from discussions / reactions from the community so…
Tue Feb 20 20:32:55 +0000 2024,"A hard test of Gemini 1.5 that every other AI has failed. I gave it a truly over-the-top RPG (the 352 page rulebook for 60 Years in Space) and asked it to role up a character  The instructions are scattered across many pages, and are very complicated, but Gemini seemed to get it. https://t.co/UkdnBcFDTH"
Sat Feb 17 19:55:32 +0000 2024,"Been testing Gemini 1.5 pro and i'm really impressed so far  Recall has been outstanding, and its really good at following instructions even with &gt; 200k tokens.  oh and agents just got a lot better. the only missing piece is really latency + cost"
Sat Feb 17 19:23:37 +0000 2024,Also had an engaging conversation with Chancellor @Bundeskanzler at #MSC2024 about the opportunities of AI for the German economy and our AI Cyber Defense Initiative to help transform cybersecurity. https://t.co/rYJUV2wqVO
Sat Feb 17 19:07:06 +0000 2024,"At a time when support for Ukraine has never been more important, I was inspired by the meeting with President @ZelenskyyUa at #MSC2024 and proud to reaffirm our longstanding commitment to support cyber security resilience, education, and startups. https://t.co/hgpY7fLDVG https://t.co/ZTmeFRlk9Z"
Fri Feb 16 18:36:12 +0000 2024,"Servus, Munich! Spent the morning enjoying a Bavarian Jause with @YouTube creators and @GoogleStartups founders, seeing some cool demos from our engineering teams, and saying hi to a few Googlers at our Munich office. This afternoon I visited the renowned professors at… https://t.co/xq0i4EcPj0"
Thu Feb 15 22:38:36 +0000 2024,"To show what’s possible with the drastically huge context window in Gemini 1.5 Pro, we prompted it with the three.js examples code - over 100,000 lines of code/800k+ tokens!  (That’s not even the max, it can handle millions of tokens 😀)  Gemini was able to process all the code… https://t.co/N2VYgn2JFJ"
Thu Feb 15 19:55:00 +0000 2024,"Bonjour, Paris! Started the day by opening our new AI Hub - many thanks to Finance Minister @BrunoLeMaire for joining us. I also visited @institut_curie, where we’re undertaking a collaboration to use AI to help with the early detection of cancer. It was a thrill to sit at Marie… https://t.co/0laisdW75L"
Thu Feb 15 15:57:13 +0000 2024,"As one example of 1.5 Pro’s sophisticated multimodal understanding and reasoning capabilities with long context, when given a 44-minute silent film, the model can analyze various plot points and events, and even makes sense of small details you might have missed. https://t.co/NJ32Fnoexh"
Thu Feb 15 15:07:07 +0000 2024,"In December, we launched Gemini 1.0 Pro. Today, we're introducing Gemini 1.5 Pro! 🚀   This next-gen model uses a Mixture-of-Experts (MoE) approach for more efficient training &amp; higher-quality responses. Gemini 1.5 Pro, our mid-sized model, will soon come standard with a… https://t.co/m2BNufHd8C"
Fri Feb 09 20:49:54 +0000 2024,"very curious to see, I normally do 1x for things I enjoy and/or need to process deeply but otherwise do go faster"
Fri Feb 09 16:14:27 +0000 2024,"We just crossed 100M Google One subscribers! Looking forward to building on that momentum with our new AI Premium Plan (launched yesterday) offering AI features like Gemini Advanced, plus Gemini in Gmail, Docs + more coming soon. https://t.co/m7zAVop7P6 https://t.co/sMdwJeq0iU"
Thu Feb 08 18:27:15 +0000 2024,Here's a quick demo of @Google Gemini on Android! Let me know how Gemini fares with your queries. https://t.co/Z7YbpwTxYt
Thu Feb 08 18:25:24 +0000 2024,"Today, Bard becomes Gemini.  Available on web (https://t.co/4axIwqpUYX) and mobile (new app in Play Store, Google app on iOS) - starting to roll out today.  AND introducing Gemini Advanced https://t.co/o5aKEvQBdx - access to our most capable model (Ultra 1.0) https://t.co/tloA89wcut"
Thu Feb 08 13:03:45 +0000 2024,"Today, we’re entering the next chapter of our Gemini era by bringing our #GeminiAI models to more of our products, starting with Bard — which will now be called Gemini. https://t.co/KFRp1qkfHg https://t.co/WKHZyv3Ejp"
Wed Feb 07 04:19:41 +0000 2024,"Announcing the latest report from Threat Analysis Group documents the rise of commercial surveillance vendors and the industry that threatens free speech, the free press and the open internet  https://t.co/6y7gkrwS6A   Some highlights below. 🧵"
Tue Feb 06 17:48:24 +0000 2024,Hey @nealmohan you forgot to mention that @YouTubeTV now reaches 8M subscribers 🥳
Fri Feb 02 05:55:35 +0000 2024,"Bard with Gemini Pro is now available in over 40 languages and 230+ countries and territories, bringing its top 2 most preferred status across the world (👀 @lmsysorg).  AND you can now bring your imagination to life with image generation. It's optimized for speed and is… https://t.co/eePezK9pC1"
Fri Feb 02 05:50:43 +0000 2024,"Big milestone for @YouTube Music and Premium today. Thanks a (hundred) million, YT subscribers! https://t.co/gF3daDMawW"
Thu Jan 25 17:45:40 +0000 2024,"Cool to see this collab to help students learn in their own coding environment, powered by the Gemini API!"
Thu Jan 25 16:09:58 +0000 2024,Exciting to see this new partnership with @huggingface to support developers building new AI applications.
Tue Jan 23 17:39:17 +0000 2024,"In the latest version of @googlechrome, generative AI features make it easier to get things done on the web: keep your tabs organized, get help when you’re writing something online, and customize your Chrome background with AI-based prompts. https://t.co/EXyH1zLMHH"
Thu Jan 18 22:06:07 +0000 2024,"We’re investing $1B in building a new @GoogleUK data center in Waltham Cross. It’s our latest investment in the UK’s digital economy and will help businesses with AI innovation, cloud services, and more. https://t.co/CTdVF8IHrc"
Wed Jan 17 21:40:33 +0000 2024,"70% of @Wing’s deliveries take one aircraft and 30% require more - this new aircraft can carry 5 lbs at a time, reducing the amount of trips needed. Great example of how Wing can adapt designs to get more food, medicine, and household essentials to people in one trip.… https://t.co/OPWZwFoyV9"
Wed Jan 17 18:35:56 +0000 2024,"We’re announcing a new partnership to bring Google Cloud’s generative AI technology to @SamsungMobile smartphone users around the globe, starting with the Samsung Galaxy S24 series. https://t.co/JcHPnpL9Wk"
Wed Jan 17 18:19:51 +0000 2024,"We continue to use AI to make Search more helpful + intuitive. Building on features like Lens, Circle to Search is our next big advancement that lets you search what you see on @Android phones with a simple gesture without switching apps. #SamsungUnpacked https://t.co/LFCw6Of7Ag"
Mon Jan 01 16:48:35 +0000 2024,Happy New Year! Wishing everyone a happy and healthy 2024. https://t.co/v7JC1CZOTi
Mon Dec 25 16:16:25 +0000 2023,"Merry Christmas to everyone who celebrates. Wishing you a joyful holiday, whether you’re spending it in a winter wonderland or just enjoying the day with friends and family. https://t.co/Db6ONKsLV1"
Thu Dec 21 05:27:38 +0000 2023,"Phone of the Year: Google Pixel 8  Talk about a graduation ✅ Super bright 120Hz ✅ Upgraded cameras ✅ Tons of clever software (and SEVEN YEARS of  updates)  Runner-up: Asus Zenfone 10 Honorable mentions: iPhone 15 Pro, S23 Ultra, OnePlus https://t.co/1Zjlgp9Lf6"
Fri Dec 15 01:03:12 +0000 2023,"Excited for our latest breakthrough published in @Nature today, #FunSearch ('searching' in 'function' space) is the first system to make new verifiable discoveries in open problems in math &amp; CS, we applied it to find a more efficient solution to the classic 'bin packing' problem"
Thu Dec 14 06:02:52 +0000 2023,Such a nice tribute to Luiz Barroso from @CadeMetz   and the impact he had on Google and Internet and those around him
Wed Dec 13 15:18:10 +0000 2023,Lots more announcements beyond Gemini API for @GoogleCloud today
Wed Dec 13 15:05:45 +0000 2023,"Today developers can start building with our first version of Gemini Pro through Google AI Studio at https://t.co/ozfVwuBpSZ.   Developers have a free quota and access to a full range of features including function calling, embeddings, semantic retrieval, custom knowledge… https://t.co/GHzFaoU9cK"
Wed Dec 06 20:39:35 +0000 2023,"I’m very excited to share our work on Gemini today!  Gemini is a family of multimodal models that demonstrate really strong capabilities across the image, audio, video, and text domains.  Our most-capable model, Gemini Ultra, advances the state of the art in 30 of 32 benchmarks,… https://t.co/sQfxBy9tpT"
