created_at,full_text
Thu Jun 05 02:12:13 +0000 2025,"🚨🇺🇸 THE $5 TRILLION LIE: WHY RAND AND ELON ARE RIGHT ABOUT THE 'DEBT SLAVERY BILL'  They're calling it the ""Big Beautiful Bill.""   Rand Paul and Elon see it for what it is: fiscal suicide wrapped in a tax cut bow.  Paul's right to demand separate votes on tax cuts and the $5… https://t.co/QeCpQRSdJz"
Thu Jun 05 02:10:17 +0000 2025,Pretty much sums it up https://t.co/QBCsAjAy6q
Thu Jun 05 02:09:52 +0000 2025,Happy 15th Birthday Falcon 9!!!💕💕💕
Thu Jun 05 01:18:25 +0000 2025,🇺🇸🇺🇸
Thu Jun 05 01:16:52 +0000 2025,Thomas massie was right. https://t.co/5tuwgmKxF3
Thu Jun 05 01:13:10 +0000 2025,"Support DOGE, get them to codify all of it.  Vote out the anti-American corrupt politicians. https://t.co/z7cl3tgL3C"
Thu Jun 05 01:11:33 +0000 2025,🎯
Thu Jun 05 01:02:14 +0000 2025,Would you support a constitutional amendment rendering all members of Congress ineligible for re-election whenever the federal deficit exceeds 3% of GDP?
Thu Jun 05 00:27:46 +0000 2025,https://t.co/dj9qdbpsnJ
Thu Jun 05 00:26:43 +0000 2025,🎯
Thu Jun 05 00:24:49 +0000 2025,It’s not the Right vs Left.  It’s the Establishment vs Americans.
Thu Jun 05 00:24:32 +0000 2025,“Inflation is the most destructive disease known to modern societies.”  — Milton Friedman   https://t.co/s764CU973U
Thu Jun 05 00:24:18 +0000 2025,♥️🇺🇸
Wed Jun 04 22:31:10 +0000 2025,$3.7 Trillion.  That's how much our traders forecast the reconciliation bill will cost. https://t.co/QAAscrYBXZ
Wed Jun 04 22:31:06 +0000 2025,Insane
Wed Jun 04 22:29:51 +0000 2025,Absolutely
Wed Jun 04 22:28:20 +0000 2025,X filed a lawsuit in U.S. federal court against eight individuals for attempting to abuse X’s Creator Revenue Sharing Program by posting inauthentic content and faking engagement metrics to unfairly increase their earnings. These individuals also sold and used automation tools to…
Wed Jun 04 22:27:28 +0000 2025,This spending bill contains the largest increase in the debt ceiling in US history!  It is the Debt Slavery Bill.
Wed Jun 04 19:06:55 +0000 2025,Stay connected in even the most rural and remote environments with Starlink 🛰️🛻
Wed Jun 04 18:58:41 +0000 2025,https://t.co/b15EQ9l0nD
Wed Jun 04 18:57:44 +0000 2025,🤨
Wed Jun 04 18:50:59 +0000 2025,"Call your Senator,  Call your Congressman,  Bankrupting America is NOT ok!  KILL the BILL"
Wed Jun 04 18:06:40 +0000 2025,Flatten the curve
Wed Jun 04 18:03:22 +0000 2025,77 million Americans voted for DOGE cuts NOT Washington's wasteful spending.
Wed Jun 04 18:03:08 +0000 2025,Elon Musk on reusable heat shields and Mars reentry:  — No one has created a truly reusable orbital heat shield before — Reentry involves extreme heat and pressure — very hard to withstand — Only advanced ceramics and carbon-based materials can survive it — SpaceX aims to make… https://t.co/QaafdoODdf
Wed Jun 04 18:02:39 +0000 2025,Debt under Democrats: 📈 ⬆️  Debt under Republicans: 📈 ⬆️   Neither of the major parties has been successful so far in addressing this issue. https://t.co/C4iSncys6u
Wed Jun 04 18:02:06 +0000 2025,BREAKING: Elon Musk endorses proposal to bar all sitting members of Congress from reelection if the deficit exceeds 3% of U.S. GDP.
Wed Jun 04 18:00:00 +0000 2025,"Here's Walter Isaacson explaining why it's absurd to think it wasn't Elon Musk who founded Tesla.  “They say it wasn't Musk who did Tesla, it was Martin Eberhard or Marc Tarpenning. No, no, no. They were people who had helped create the shells of companies and other things, and… https://t.co/VRzQpsjMIz"
Wed Jun 04 17:57:30 +0000 2025,“I think a bill can be big or it could be beautiful. I don't know if it could be both.”  — Elon Musk https://t.co/X3tRwaftGR
Wed Jun 04 17:57:03 +0000 2025,A new spending bill should be drafted that doesn’t massively grow the deficit and increase the debt ceiling by 5 TRILLION DOLLARS
Wed Jun 04 17:52:29 +0000 2025,"Megyn Kelly: Elon Musk is the greatest free speech warrior in the modern world.  “Elon Musk has been so important to expanding the national debate. I know he takes a beating by some on the left because he sends out strange tweets sometimes, and so who cares?   This guy is the… https://t.co/1RThMKQetu"
Wed Jun 04 17:50:48 +0000 2025,America is in the fast lane to debt slavery
Wed Jun 04 17:50:16 +0000 2025,Yes
Wed Jun 04 17:48:43 +0000 2025,🇺🇸🇺🇸
Wed Jun 04 17:47:34 +0000 2025,💯
Wed Jun 04 17:47:12 +0000 2025,🚨 JUST IN: Elon Musk just ENDORSED a constitutional amendment which would make members of Congress INELIGIBLE for re-election if the deficit is more than 3% GDP  Lawmakers would shape up QUICKLY! 🔥 https://t.co/Bsuo0cXggT
Wed Jun 04 16:21:08 +0000 2025,"Former Chief Investigator at GAO: ""…the government is losing between $550B and about $750B a year. We're coming close to $1 TRILLION lost, every year, to fraud.""  Americans want their Country back.  https://t.co/F5K3LWnXUQ"
Wed Jun 04 16:19:47 +0000 2025,"Elon Musk: Your company is not going to exist if the ship of America sinks.  “A country is no different from a person. If a country overspends and doesn't spend wisely, just like a person, the country will go bankrupt.   The reason I'm here is because I'm very worried about… https://t.co/hTK3WowIaC"
Wed Jun 04 16:19:05 +0000 2025,💯  This is the way
Wed Jun 04 16:18:31 +0000 2025,"🚨NEW: Rep. Roy introduces legislation to MAKE DOGE PERMANENT by giving Congress permanent &amp; effective tools to go after waste, fraud, and abuse in our government in real time.  Rep. Roy: ""DOGE lifted up the hood of federal government spending and put on full display the massive… https://t.co/pfomdu2Tfx"
Wed Jun 04 16:07:55 +0000 2025,This is debt slavery for the American people
Wed Jun 04 06:28:13 +0000 2025,"Interest payments already consume 25% of all government revenue.   If the massive deficit spending continues, there will only be money for interest payments and nothing else! No social security, no medical, no defense … nothing."
Wed Jun 04 06:15:45 +0000 2025,"I’ve been pretty consistent in my time in the Senate: I oppose deficit spending—no matter which party is in charge. If we don’t get serious about reigning in the debt, the next generation will pay the price.    Fiscal responsibility isn’t a campaign slogan. It’s a duty which I… https://t.co/4l4FNK1PEB"
Wed Jun 04 06:14:17 +0000 2025,This immense level of overspending will drive America into debt slavery!
Wed Jun 04 06:12:14 +0000 2025,Posting again because it seems even more relevant now https://t.co/cyFazg8TH1
Wed Jun 04 06:10:57 +0000 2025,"If the electorate doesn't hold congress accountable to reducing the deficit, and start paying down the debt, Bitcoin is going to take over as reserve currency.  I love Bitcoin, but a strong America is also super important for the world. We need to get our finances under control."
Wed Jun 04 06:10:27 +0000 2025,https://t.co/bn6j58i7gi
Wed Jun 04 06:10:22 +0000 2025,"If an angel came down from heaven in a vehicle, it would be this https://t.co/LW6h8ewUdQ"
Wed Jun 04 06:07:55 +0000 2025,"The older @viasat is the best legacy WiFi, but @starlink is ~8X downstream, ~30x upstream, and 25x better latency. The latency is the biggest game changer.   Other airlines, @united was smart to be first. Supersonic and Starlink are both worth switching for. Speed matters! https://t.co/oo5uPPnMKT"
Wed Jun 04 06:05:05 +0000 2025,It's Rand Paul and Elon Musk vs. Donald Trump over the 'Big Beautiful Bill' https://t.co/S0GH7Fs2Q8
Tue Jun 03 23:24:40 +0000 2025,Mammoth spending bills are bankrupting America!  ENOUGH
Tue Jun 03 23:20:40 +0000 2025,400mbps low latency internet on a flight is a complete game changer.   Thanks @united @Starlink https://t.co/xxOwkZPasT
Tue Jun 03 23:19:44 +0000 2025,"SpaceX has the best employees in the world who design, build and operate the most advance rockets, spacecraft, @Starlink satellites and kits, all of which are made right here in the USA!"
Tue Jun 03 20:46:58 +0000 2025,probably nothing
Tue Jun 03 20:07:11 +0000 2025,That is absolutely insane 🤯 https://t.co/KONsRV9sJE
Tue Jun 03 20:06:20 +0000 2025,Butchers and mutilators. https://t.co/d6SuhpiGOL
Tue Jun 03 20:03:23 +0000 2025,This is beautiful.  This is timeless.  This is physics.
Tue Jun 03 20:00:37 +0000 2025,"The truth sets a man free, and Elon Musk has fearlessly spoken it."
Tue Jun 03 20:00:04 +0000 2025,You are the media now
Tue Jun 03 19:59:05 +0000 2025,Federal spending has become excessive   The resulting inflation harms Americans  And weaponizes government   The Senate can make this bill better  It must now do so
Tue Jun 03 19:57:52 +0000 2025,BREAKING: 𝕏 is now the #1 news app on the AppStore in Qatar. https://t.co/vvYPf4ZbXG
Tue Jun 03 19:50:56 +0000 2025,Tesla is far ahead in self-driving cars.  Nvidia CEO Jensen Huang  https://t.co/TigJ3hlny4
Tue Jun 03 19:49:15 +0000 2025,Type IV: 10⁴⁶W🧿 https://t.co/TRwLjW0zKH
Tue Jun 03 19:35:04 +0000 2025,"I want to see the tax cuts made permanent, but I also want to see the $5 trillion in new debt removed from the bill. At least 4 of us in the Senate feel this way.  https://t.co/oEBwrb8wqR"
Tue Jun 03 19:32:25 +0000 2025,"In November next year, we fire all politicians who betrayed the American people"
Tue Jun 03 19:30:56 +0000 2025,Get the Performance terminal from @Starlink!
Tue Jun 03 19:29:45 +0000 2025,🇺🇸
Tue Jun 03 17:41:04 +0000 2025,"🚨BREAKING: TESLA SALES SURGE IN 🇦🇺AUSTRALIA WITH RECORD MODEL Y DEMAND $TSLA  • Tesla reports 3,897 vehicle deliveries in May 2025, highest in nearly 12 months • Updated Model Y drives rebound with 3,580 units sold, up 122.5% from May 2024 • Total deliveries up 9.3%… https://t.co/zEwXSFeEFi"
Tue Jun 03 17:40:12 +0000 2025,Simple math
Tue Jun 03 17:39:31 +0000 2025,Government-funded DNC propaganda must end  Restore Smith-Mundt  Defund PBS/NPR
Tue Jun 03 17:38:52 +0000 2025,Congress is making America bankrupt
Tue Jun 03 17:35:16 +0000 2025,It will massively increase the already gigantic budget deficit to $2.5 trillion (!!!) and burden America citizens with crushingly unsustainable debt
Tue Jun 03 17:31:31 +0000 2025,"I’m sorry, but I just can’t stand it anymore.  This massive, outrageous, pork-filled Congressional spending bill is a disgusting abomination.  Shame on those who voted for it: you know you did wrong. You know it."
Tue Jun 03 17:21:31 +0000 2025,Yes
Tue Jun 03 17:20:20 +0000 2025,Kardashev Type II: Harnessing the Full Energy of a Star
Tue Jun 03 17:16:36 +0000 2025,"Hi, you! Yeah, you😎 Just Grok it! https://t.co/mlUiOLdRnd"
Tue Jun 03 17:15:23 +0000 2025,"Perhaps an interesting milestone: @SpaceX commercial revenue from space will exceed the entire budget of @NASA next year.  SpaceX revenue this year will be ~$15.5B, of which NASA is ~$1.1B."
Tue Jun 03 17:06:50 +0000 2025,https://t.co/A9c3F2swSN
Tue Jun 03 17:05:43 +0000 2025,Das Boss Baby Boot – the ultimate crossover https://t.co/yez3L6acE1
Tue Jun 03 17:01:55 +0000 2025,This is not even the tip of the iceberg
Tue Jun 03 17:00:10 +0000 2025,Ffs https://t.co/MF9FoJBFbD
Tue Jun 03 16:59:41 +0000 2025,Don’t even read the legacy media – it’s just noise and propaganda!  I stopped long ago.  Legacy news attempts to answer the question: “What’s the worst thing on Earth today?” That is sure to make you sad.
Tue Jun 03 16:52:12 +0000 2025,"After driving over 10,000 miles I can confidently say the New Model Y is by far the most efficient electric car I’ve owned. 266 Wh/mi is insane for a car this affordable, fast, and spacious. Majority of the miles have been at 75-85 MPH  Great job @Tesla @elonmusk https://t.co/CKr3LWVtGi"
Tue Jun 03 16:41:28 +0000 2025,"Elon Musk “They basically want to kill me because I'm stopping their fraud. And they want to hurt Tesla because we're stopping this terrible waste and corruption in the government. I guess they're bad people and bad people will do bad things.""  https://t.co/8xYKEvve6R"
Tue Jun 03 16:30:02 +0000 2025,𝕏 is the only news app I have and trust. https://t.co/8Hg0MG1P14
Tue Jun 03 16:25:34 +0000 2025,Starlink now available in Congo!
Tue Jun 03 16:21:45 +0000 2025,"Elon Musk in 2015 ""We're approaching the Gigafactory like it's a product. We're designing it as a giant machine. It's actually really like a product of Tesla. There will need to be many Gigafactories in the future.""  https://t.co/bTNNZEnrRZ"
Tue Jun 03 16:15:44 +0000 2025,Amazing things happen when you actually do cut government spending ✌️
Tue Jun 03 16:14:01 +0000 2025,"MASSIVE shoutout to everyone on the Tesla team making Unsupervised FSD Robotaxis a reality this June. Your work is not going unnoticed. I’ve spoken to many of you, and one thing is clear:   Everyone is locked the fuck in.   Keep pushing bc this is history in the making!   👊⚡️ https://t.co/1IHaYq2msd"
Tue Jun 03 16:09:38 +0000 2025,The Road to Making Life Multiplanetary: an update from @elonmusk on SpaceX's plan to reach Mars https://t.co/d2cnsVKK80
Tue Jun 03 16:08:30 +0000 2025,Yes
Tue Jun 03 16:05:06 +0000 2025,"Some scientists think we’re living in a black hole  Maybe they’re right, maybe not  Until then, Grok to understand https://t.co/ncvuvsoML0"
Tue Jun 03 15:33:18 +0000 2025,BREAKING: Tesla bounces back with highest Australian sales in nearly 12 months https://t.co/WC4rDldK74
Tue Jun 03 15:28:38 +0000 2025,"🇺🇸 ELON’S DOGE: CUTTING WASTE, SHAKING UP POLITICS, EXPOSING WHO’S REALLY FOR THE PEOPLE  Elon’s mission at DOGE has always been to slash waste and cut bloated bureaucracy.   His goal?   A leaner, faster, smarter government program that actually works for the people.  By cutting… https://t.co/kP6K063C0V"
Tue Jun 03 15:09:31 +0000 2025,https://t.co/oqFekqLQNf
Tue Jun 03 14:57:37 +0000 2025,Why is the hotel bill so high? The room service must be incredible! 😂
Tue Jun 03 14:55:16 +0000 2025,Defund the UN
Tue Jun 03 14:54:48 +0000 2025,Falcon 9 delivers 23 @Starlink satellites to the constellation from Florida https://t.co/StWF8PcEMx
Tue Jun 03 14:54:33 +0000 2025,Indeed
Tue Jun 03 14:46:31 +0000 2025,"Elon Musk believes Neuralink could create a wireless neural bridge to bypass spinal injuries, potentially restoring full body function, with the long-term goal of achieving human–AI symbiosis https://t.co/r36rbupSnq"
Tue Jun 03 14:45:10 +0000 2025,https://t.co/uS96dwF0AJ
Tue Jun 03 14:36:15 +0000 2025,"Just FYI, $TSLA is just getting started https://t.co/qlE3oHEMCU"
Tue Jun 03 14:31:27 +0000 2025,"THERE IT IS 🚨   USAID paperwork found in the Boulder, Colorado illegal migrant attacker Mohamed Soliman’s vehicle along with 14 unlit Molotov cocktails and a flame thrower  Democrat BOUGHT AND PAID FOR DOMESTIC TERRORIST ATTACKS   https://t.co/EXeeoS0ULA"
Tue Jun 03 14:20:20 +0000 2025,"""I don't trust OpenAI and Sam Altman. I don't think we want to have the most powerful AI in the world controlled by someone who is not trustworthy."" Elon Musk  https://t.co/MhFBAiauyZ"
Tue Jun 03 14:20:02 +0000 2025,Take documentaries with a grain of salt  https://t.co/cZTgvqgog6
Tue Jun 03 14:09:01 +0000 2025,"Entire apartment buildings are being kept intentionally vacant in prime New York City locations by real estate firms  “This is 2nd Avenue, which is prime real estate where the average 4 bedroom goes for $6,000”  In 2019 Democrats passed a new Housing Act law, now entire apartment… https://t.co/yqDLmxtZDk"
Tue Jun 03 14:01:42 +0000 2025,Cool
Tue Jun 03 05:46:35 +0000 2025,'USAID' paperwork found in car of illegal alien Boulder terror attack suspect  https://t.co/jvEaHp0yxC
Tue Jun 03 05:37:55 +0000 2025,Scary
Tue Jun 03 05:13:44 +0000 2025,True
Tue Jun 03 04:45:06 +0000 2025,"Watch Falcon 9 launch 23 @Starlink satellites to orbit from Florida, including 13 with Direct to Cell capabilities https://t.co/kAPZT8Hd2S"
Tue Jun 03 04:29:43 +0000 2025,This owner 3D printed his own Halo Gauss Cannon. https://t.co/O5b6JNQ61R
Tue Jun 03 03:05:01 +0000 2025,"this is a real photograph, and it looks like a sketch for a sci fi novel https://t.co/o7e3Gr5uTd"
Tue Jun 03 01:26:32 +0000 2025,Tragic
Tue Jun 03 01:15:45 +0000 2025,"We @sequoia are thrilled to finally partner with this spectacular company!  If you look back to 2016 when @neuralink was founded, it's almost unimaginable how visionary it was at the time  Now, with 5 patients and at the dawn of an AI revolution, Neuralink is perfectly positioned"
Mon Jun 02 19:56:56 +0000 2025,Starlink provides high-speed internet where you least expect it 🛰️🛩️
Mon Jun 02 19:56:17 +0000 2025,"We must free ourselves from this vicious, seven-step cycle:  (1) Government expands   (2) Larger government becomes abusive   (3) Voters demand reform  (4) Leftists insist that “people will die” if reform is achieved  (5) No one questions their assertions, lest they seem…"
Mon Jun 02 19:52:11 +0000 2025,Sales in Norway up 213% year over year 🇳🇴 https://t.co/AZFpQiSY5z
Mon Jun 02 19:43:14 +0000 2025,https://t.co/08XdiBDQ7i
Mon Jun 02 19:33:07 +0000 2025,🕵️👀
Mon Jun 02 19:31:30 +0000 2025,Great work by @Tesla Nevada!
Mon Jun 02 19:26:56 +0000 2025,"Another great piece from ""The Atlantic"" 😂 https://t.co/pmy70t5ivY"
Mon Jun 02 19:15:41 +0000 2025,Neuralink technology update in 2 weeks!
Mon Jun 02 18:42:03 +0000 2025,"Better run, thanks to advice from friends"
Mon Jun 02 17:36:12 +0000 2025,Win 100 at Roland Garros. My new favorite number 😆. Quarterfinals idemooo https://t.co/kV3Z83FTIR
Mon Jun 02 17:35:24 +0000 2025,it's so over https://t.co/DctTvjyKTY
Mon Jun 02 16:42:46 +0000 2025,🚨 Andreessen Horowitz (a16z): “Elon has this Tesla Optimus robot he’s building… robotics is going to be the biggest industry on the planet.”  Do you agree? Is Optimus the next trillion-dollar play? 🤖 $TSLA https://t.co/u3ckRRs1ot
Mon Jun 02 16:30:40 +0000 2025,🚨 BREAKING: Nvidia CEO Jensen Huang on Tesla — “It’s safer. It’s more convenient. It’s more fun to drive.”  He praised Tesla for leading the way in self-driving tech. https://t.co/YFI0S9TapW
Mon Jun 02 16:04:14 +0000 2025,"🚨BREAKING: $TSLA SALES SURGE IN 🇦🇹AUSTRIA FOR MAY  • 643 Tesla vehicles sold, capturing 2.6% market share • Market share up 51% from 3-month average of 1.8% • Second-best May sales ever recorded • 29% increase compared to last May • Last three months up 17.3% vs. Dec-Feb https://t.co/JXmzMhkSE1"
Mon Jun 02 16:00:28 +0000 2025,https://t.co/IHWISp7Or8
Mon Jun 02 15:58:18 +0000 2025,Wow
Mon Jun 02 15:54:14 +0000 2025,"Zero for seven years, despite increasing the value of the company &gt;2000%"
Mon Jun 02 13:26:52 +0000 2025,"Starship Super Heavy be shaking up the whole space industry, real rocket king vibes. Ad Astra! https://t.co/0g8iOdSjqw"
Mon Jun 02 13:14:05 +0000 2025,The Greatest Lie Ever Told https://t.co/SgRZP1KVcp
Mon Jun 02 12:58:56 +0000 2025,Yes
Mon Jun 02 12:49:26 +0000 2025,#1 France 🇫🇷
Mon Jun 02 12:30:09 +0000 2025,https://t.co/yUqvdS7JOf
Mon Jun 02 12:25:18 +0000 2025,"This tweet 9 years ago was how I started the Autopilot, now AI, team at Tesla.  Ashok, who now leads the team, was the first person I interviewed.  Milan, who leads Optimus, also joined very early.   Many of the key people in Tesla AI have been there from the beginning."
Mon Jun 02 12:20:32 +0000 2025,Solar is ~100% of energy long-term
Mon Jun 02 12:18:43 +0000 2025,Interesting history thread
Mon Jun 02 12:16:02 +0000 2025,Just installed a Starlink Mini in our Model X! Will be installing one in the Model S next week. Love being able to be connected no matter what. It’s only been online for 10 minutes and is already pulling 122Mbps down. Amazing 🤩   Starlink is the one of the best technological… https://t.co/ybGgidfTeN
Mon Jun 02 12:07:10 +0000 2025,Who’s in charge at @CNN?
Mon Jun 02 06:23:54 +0000 2025,SpaceX: From a scrappy rocket startup to catching falling skyscrapers with giant chopsticks. https://t.co/31WkOqyspw
Mon Jun 02 06:23:41 +0000 2025,How to enable Disappearing Messages on 𝕏 Chat:  1. Open the chat. 2. Tap the username at the top left. 3. Select Disappearing Messages. 4. Choose the desired duration. https://t.co/xCljyN4eBU
Mon Jun 02 06:23:14 +0000 2025,How beautiful. https://t.co/MFHkI7HKYX
Mon Jun 02 06:22:38 +0000 2025,"The real height of the Coloseum, represented by 2000 drones. https://t.co/MWM7qcnkJ8"
Mon Jun 02 06:19:24 +0000 2025,Type I：10¹⁶ W 🌎 https://t.co/FilHeXFxog
Mon Jun 02 04:06:36 +0000 2025,"Elon Musk on SpaceX's Raptor 3  — No basic heat shield needed, which saves mass and boosts reliability — Small fuel leaks aren’t dangerous — they burn off safely in open plasma — Huge improvements in payload, efficiency, and reliability — Simplified design with integrated… https://t.co/UxY82os4ZM"
Mon Jun 02 03:49:43 +0000 2025,"Great article by ""The Atlantic"" 🤣🤣 https://t.co/nG0e9QJXTo"
Mon Jun 02 03:26:18 +0000 2025,"Kekius Maximus pit level 117, hardcore rank 1 https://t.co/6klD67ahFR"
Sun Jun 01 18:13:27 +0000 2025,BREAKING: 𝕏 chat has video calling and the ability to upload files https://t.co/0clb6MGaXb
Sun Jun 01 18:11:22 +0000 2025,Share posts with friends so they know what’s going on!
Sun Jun 01 18:07:52 +0000 2025,https://t.co/tuzcLUDoON
Sun Jun 01 17:51:04 +0000 2025,🚨 BREAKING: You can now enable disappearing messages in 𝕏 Chat. https://t.co/sGYcGj31aw
Sun Jun 01 17:38:37 +0000 2025,"Elon Musk: I'm a proponent of smaller government, not bigger government.  “I'm a proponent of smaller government, not bigger government. So, if somebody's a proponent of more government programs and bigger government, and they see, hey, DOGE is cutting all these government… https://t.co/OCjOr670W1"
Sun Jun 01 17:27:28 +0000 2025,"Oh come off it, Mr President - it’s literally a threat, and incitement, to kill."
Sun Jun 01 16:46:16 +0000 2025,Yes https://t.co/iGmXIFsINn
Sun Jun 01 16:01:25 +0000 2025,🤨
Sun Jun 01 15:48:26 +0000 2025,BREAKING: I just got access to 𝕏 chat! https://t.co/NmEtRzZpAl
Sun Jun 01 15:46:24 +0000 2025,"Fate loves irony, but hates hypocrisy.   Legacy media like Newsweek lie relentlessly."
Sun Jun 01 15:22:26 +0000 2025,"Have truer words ever been spoken?  @ScottAdamsSays “I’ll tell you, if you ever believed that Elon Musk gave a Nazi salute, you’re an idiot.  You’re just an idiot.  There’s no way that any smart person could believe that that happened in the real world.”  @elonmusk https://t.co/BnfGuE9Cy7"
Sun Jun 01 15:06:00 +0000 2025,🚨 Tesla Cybertruck wrap ASMR 🔊   Enjoy 🤠 https://t.co/orA2sz7trC
Sun Jun 01 14:44:44 +0000 2025,"🇺🇸 “NAZI SALUTE” IF IT’S ELON,  “MUSK-STYLE GESTURE” IF IT’S A DEMOCRAT?!  When Elon made an awkward gesture, headlines exploded with the words Nazi salute.  But now that Democrat Cory Booker made the exact same move, media outlets are suddenly cautious: “Musk-style,” “alleged,”… https://t.co/BUyDhP9msr"
Sun Jun 01 14:43:06 +0000 2025,"When you see a RAV4, CX5, or CRV on the road, you think it’s a bigger vehicle than the Model Y because of how they designed the bodies of those vehicles.   But when you own a Model Y and realize the regular trunk is the same size, but there’s also a huge second trunk under the…"
Sun Jun 01 14:42:25 +0000 2025,Robotaxi Time: Analyst Says Tesla To $2 Trillion  $TSLA https://t.co/clbucgYFzu
Sun Jun 01 14:34:36 +0000 2025,"If Elon Musk is a Nazi for doing this gesture… Cory Booker is one too.  Sorry, I don’t make the rules. https://t.co/Tw9cuDb1yY"
Sun Jun 01 14:34:23 +0000 2025,https://t.co/VjK7PI56Gt
Sun Jun 01 14:34:03 +0000 2025,🇨🇦 CANADA’S IMMIGRATION GRAPH JUST TURNED INTO A ROCKET SHIP  Canada's bringing in 2.5 million people by 2025.  It's the biggest peacetime immigration spike ever for a country its size.  The chart literally goes vertical after 2021.   Blink and the population jumps 25%.  At this… https://t.co/AMAECF63Dt
Sun Jun 01 14:23:03 +0000 2025,Legacy media is one big psy op
Sun Jun 01 09:27:14 +0000 2025,Starship hot-staging is one of the most beautiful things I've ever seen. @elonmusk https://t.co/1oa7wa7S2n
Sun Jun 01 09:21:02 +0000 2025,"Former Miss World, Anneline Kriel-Bacon, petitions Pres. Ramaphosa @CyrilRamaphosa to stop WHITE GENOCIDE!   ""I can't believe six years has passed, and still the revenge against farmers and brutal murders week after week. Where are President Ramaphosa and the leaders of South… https://t.co/3QcRilTL8z"
Sun Jun 01 09:07:59 +0000 2025,Try @Grok
Sun Jun 01 08:36:47 +0000 2025,"Rage, rage against the dying of the light. https://t.co/bGcdbTKrBf"
Sun Jun 01 08:32:09 +0000 2025,"JOE ROGAN: 96% OF NEWS STORIES ABOUT ELON ARE NEGATIVE  “Meanwhile, the guy saved those people trapped up in space - you didn't hear a peep about that.  He's revolutionizing space travel, revolutionizing satellite internet capabilities and its availability all over the world.… https://t.co/aEsqdZEpKK"
Sun Jun 01 08:30:35 +0000 2025,https://t.co/h4yorcaivl
Sun Jun 01 08:19:26 +0000 2025,very nice 𝕏 is getting better https://t.co/6yT66MVpqr
Sun Jun 01 05:08:32 +0000 2025,"Contract update!  On Friday, agencies terminated 44 wasteful contracts with a ceiling value of $1.4B and savings of $292M including a a $20k DHS consultant-run “Speed of Trust leadership development training program for staff development and organizational effectiveness”. https://t.co/Th3BRVHTxe"
Sun Jun 01 05:04:28 +0000 2025,Google Search is dead.  No longer something I use.   Just Grok.  https://t.co/V4UZZ2D8ZD
Sun Jun 01 05:03:43 +0000 2025,Legacy media lies
Sun Jun 01 05:02:06 +0000 2025,"FSD Supervised can recognize, react to &amp; avoid potential collisions much faster than humans could"
Sun Jun 01 05:01:02 +0000 2025,But @elonmusk did a Nazi salute? No wonder the media has a lower approval rating than even Congress. https://t.co/OD53YZx38N
Sun Jun 01 04:59:40 +0000 2025,BREAKING: 𝕏 is the #1 news app for over 140 countries.   No other media or platform has the reach of 𝕏. https://t.co/1fHCrF0HOI
Sun Jun 01 04:30:01 +0000 2025,🎯
Sun Jun 01 04:24:13 +0000 2025,Generate images with @Grok
Sun Jun 01 04:16:21 +0000 2025,"BOOM!! Elon just stole the show in the Oval Office with this point.  ""I think the fundamental moral flaw of the left is empathy for the criminals and not empathy for the victims.""  ""There has been immense judicial overreach that is unconstitutional. That was never intended. And… https://t.co/ctAKAxvNzo"
Sun Jun 01 03:14:38 +0000 2025,"Starlink Mini fits in a backpack, connects in minutes, and packs up quickly when it's time to go 🛰️🏖️"
Sun Jun 01 01:44:39 +0000 2025,DRIVE-BY MEDIA: The disgraced New York Times turned a private diagnosis and treatment of a medical condition publicly acknowledged long ago and turned it into a fake news story claiming Elon Musk was abusing prescription drugs while advising the president. Their 'source' had no… https://t.co/l90i6fTnHy
Sun Jun 01 01:42:43 +0000 2025,Made on Earth by Humans. https://t.co/ZyU8NMj47p
Sun Jun 01 01:42:11 +0000 2025,True
Sun Jun 01 01:08:54 +0000 2025,"NEURALINK GIVES ALS PATIENT A VOICE LIKE NEVER BEFORE  Imagine being stuck in your own head with a thousand thoughts but no way to say them.   That was Brad G. Smith’s life with ALS until Neuralink stepped in with a chip that reads his brain signals.  Before this brain implant,… https://t.co/ASh6OPgwvt"
Sun Jun 01 01:08:36 +0000 2025,You don’t hate the legacy media enough
Sun Jun 01 01:07:40 +0000 2025,Such hypocrites!!
Sun Jun 01 01:07:02 +0000 2025,"Congrats to the @SpaceX team on launching 17 times in May, faster than a liftoff and landing every 2 days!"
Sun Jun 01 00:34:22 +0000 2025,I was reliably told that this makes you a Nazi. https://t.co/Cw2G1Vntyg
Sun Jun 01 00:34:03 +0000 2025,🤨
Sun Jun 01 00:32:19 +0000 2025,https://t.co/GHgqH2KH7s
Sun Jun 01 00:30:05 +0000 2025,Falcon 9 launches 27 @Starlink satellites to orbit from California https://t.co/OnTPChvMxm
Sat May 31 20:54:14 +0000 2025,"What a disaster for the state of Delaware. For a century, it was the default choice for lawyers incorporating new companies — a monopoly business for the state. Two activist judges wrecked it in just a few years. Go woke, go broke."
Sat May 31 19:14:17 +0000 2025,"Starlink is the first high bandwidth Internet system that serves all of Earth, from the most remote mountain in Antarctica to the middle of the ocean!"
Sat May 31 15:20:07 +0000 2025,Starship in space https://t.co/ztS3Zo9lH2
