created_at,full_text
Wed Dec 13 23:52:23 +0000 2023,"Congrats to the newest Apple Developer Academy graduates in Brazil, Korea, and Indonesia! The program is designed to help students prepare for careers in the iOS app economy and it’s incredible to see the accomplishments since we established the program in Brazil 10 years ago. https://t.co/mb5wVi120g"
Thu Dec 07 22:00:00 +0000 2023,Happy Hanukkah to everyone celebrating around the world! May your Festival of Lights be filled with the love and warmth of family and friends. 🕎
Mon Dec 04 19:45:17 +0000 2023,"A huge thank you to the incomparable David Hockney for helping us get into the spirit of the season! Your new artwork, Bigger Christmas Trees, created on iPad looks incredible on London’s Battersea Power Station. Happy holidays everyone! https://t.co/6EwFgP9Lik"
Sun Dec 03 17:00:00 +0000 2023,"At Apple, we believe in making technology accessible to all. On this International Day of Persons with Disabilities and every day, we are proud to partner with the disability community as we strive for a more equitable world."
Fri Dec 01 21:00:01 +0000 2023,"We are proud to support @RED and the @GlobalFund in their work to end HIV/AIDS. With the help of our customers around the world, millions in sub-Saharan Africa have received access to lifesaving care. Together, we are making a difference. #WorldAidsDay https://t.co/1XDPQTBP94"
Fri Dec 01 17:40:15 +0000 2023,"As our nation’s first female Supreme Court justice, Sandra Day O’Connor exemplified grace and tenacity. Her legacy and lifetime of service will continue to inspire future generations to blaze new trails and search for what is just. May she rest in peace. https://t.co/cacnRw2tsA"
Thu Nov 30 17:00:02 +0000 2023,"For those at risk of speech loss, we’ve made it possible to preserve your voice on your devices so even if you can no longer speak, you can still sound like you. It’s remarkable to see the experiences this technology helps preserve, while also protecting your privacy. https://t.co/Vir3VQbhOA"
Thu Nov 30 04:04:08 +0000 2023,We’re always so impressed to see the innovation and thoughtful perspectives of the @AppStore Award winners each year. Here’s to the creativity of developers and entrepreneurs driving endless possibilities. https://t.co/JCO6VZbTF7
Tue Nov 28 23:53:48 +0000 2023,"A titan of business and keen observer of the world around him, Charlie Munger helped build an American institution, and through his wisdom and insights, inspired a generation of leaders. He will be sorely missed. Rest in peace Charlie. https://t.co/vNGDktOAhz"
Thu Nov 23 16:00:02 +0000 2023,"Wishing everyone a Thanksgiving filled with joy, togetherness, and the spirit of generosity."
Mon Nov 20 21:28:31 +0000 2023,"On this #TransgenderDayofRemembrance and every day, we lift up individuals who valiantly fought to live their truth. We honor their memories by continuing to build more inclusive societies where everyone can live free from fear."
Mon Nov 20 01:09:04 +0000 2023,"Rosalynn Carter exemplified the best of America with her grace, her leadership, and her service to others.  As a dedicated humanitarian and a champion for mental heath, her legacy will be as lasting as it is inspirational. My thoughts are with the Carter family. https://t.co/l3ypwX17uA"
Wed Nov 15 15:03:20 +0000 2023,"A year ago today, we launched Emergency SOS via satellite. Today, we’re extending free access to this lifesaving technology for existing iPhone 14 users for another year. https://t.co/qtEad9JN35"
Sun Nov 12 04:30:01 +0000 2023,"Happy Diwali! May your celebrations be filled with warmth, prosperity, and the joy of being together. Shot on iPhone 15 Pro Max by Chandan Khanna. https://t.co/OQlUiKjvam"
Sat Nov 11 16:00:01 +0000 2023,"We owe a tremendous debt to all those who served our nation courageously and selflessly, as well as to their families, whose sacrifices make service possible. I am deeply grateful for your commitment to our country. #VeteransDay"
Tue Nov 07 16:00:02 +0000 2023,"We’ve brought the new M3 family of chips to iMac and the new MacBook Pro lineup, and they’re now available! There’s never been a better time to experience a Mac. https://t.co/TOXR5sV06i"
Thu Nov 02 14:50:35 +0000 2023,A song 40 years in the making — @thebeatles’ 'Now and Then’ is available on Apple Music today!  https://t.co/U9zdJC9eKd
Wed Nov 01 19:38:47 +0000 2023,"This Native American Heritage Month, we celebrate and recognize the rich cultures and traditions of Native communities and their countless contributions to our world."
Tue Oct 31 19:31:12 +0000 2023,"Apple's ""Scary Fast"" event was #ShotoniPhone! Go behind the scenes to see iPhone 15 Pro Max in action: https://t.co/1gmrOzAfiR"
Tue Oct 31 01:13:17 +0000 2023,"Introducing the new MacBook Pro lineup and iMac with the most advanced chips ever built for a personal computer. Say hello to M3, M3 Pro, and M3 Max—the latest breakthroughs in Apple silicon! #AppleEvent https://t.co/NavwrjJK02"
Mon Oct 30 16:00:01 +0000 2023,"We’ve got something special for you tonight. No tricks, just treats. Tune in at 5pm PT. #AppleEvent https://t.co/Cs5Dub7Q02"
Wed Oct 25 20:01:08 +0000 2023,The double tap gesture for Apple Watch Series 9 and Ultra 2 is here! 🤏🏼🤏🏼 https://t.co/4WXi3MOPw6
Thu Oct 19 22:30:11 +0000 2023,"Thanks to director Martin Scorsese, Chief Standing Bear, and producer Chad Renfro of the Osage Nation for joining us for a screening of Killers of the Flower Moon, opening in theaters on Friday. This is a story far too few people know, and it’s now a story we will never forget. https://t.co/dWQKNH3aKc"
Tue Oct 17 00:34:36 +0000 2023,¡La tienda Apple Store online llega a Chile! We’re excited to bring the best of Apple to even more customers around the world.  https://t.co/mhpaRTA3aw
Thu Oct 05 19:29:25 +0000 2023,"If you’ve ever had a teacher who helped you dream bigger, reach higher, and go after your goals, make sure to thank them today. #WorldTeachersDay"
Thu Oct 05 15:42:14 +0000 2023,"Thinking back on a pioneer who challenged conventions, a visionary who changed the world, a mentor, and a friend. We miss you, Steve. https://t.co/rKn6mBHecI"
Wed Oct 04 15:24:16 +0000 2023,"This Hispanic Heritage Month, as we celebrate the contributions of so many communities, we’re shining a light on some of our Community Education Initiative partners in Houston who are empowering the next generation of Hispanic leaders and innovators. https://t.co/JZ5Tg2WLQ7"
Sat Sep 30 00:21:53 +0000 2023,"Dianne Feinstein devoted her life to California and to public service, and she spent decades breaking barriers and blazing a trail for so many to follow. May she rest in peace."
Fri Sep 29 09:24:53 +0000 2023,"It was a true honor to meet with the Prince and Princess of Wales. We had a wonderful and wide-ranging discussion about the environment, mental health, and other issues that mean a great deal to all of us. https://t.co/QGVmxo9Qa5"
Thu Sep 28 19:08:43 +0000 2023,"From @saveyrwardrobe’s AI wardrobe maximization tools to @GymStreak’s mobile personal trainer and @nightsky’s magical stargazing app, they’re helping people live better, fuller lives. https://t.co/s3SbKkM5SE"
Thu Sep 28 16:47:56 +0000 2023,"At Apple, we want to invest in the communities we operate in, and that’s one of the many reasons we’re proud to support @StMarys_SW8, which is located in Battersea. Really enjoyed my visit there today, and loved seeing what students are creating on iPad. https://t.co/5rfblcOcSy"
Thu Sep 28 13:38:38 +0000 2023,"Apple has a 40-year history in the UK, so we were honored to have a chance to restore the Battersea Power Station and make it the location of our UK headquarters and our newest store, Apple Battersea! Thank you to our customers—and the incredible teams who support them! https://t.co/ogrPkjWdrL"
Wed Sep 27 19:57:56 +0000 2023,"Thanks to investments in renewable energy projects like this solar farm in Thisted Denmark, Apple has been running on 100% renewable energy since 2018. We plan to be carbon neutral for all of our products by 2030. https://t.co/dTVw6vNSAu"
Wed Sep 27 15:34:08 +0000 2023,.@LukasGraham lead singer Lukas Forchhammer welcomed me into his Copenhagen studio where I had the chance to listen to a few incredible songs in Spatial Audio. Thanks so much for spending the time—and for sharing your creativity in action. https://t.co/rqChqfxXQk
Wed Sep 27 09:21:15 +0000 2023,Europe's developers are tackling climate change creatively! 🥖 @TooGoodToGo redistributes unsold food from restaurants 🥡@myvytal created a reusable container system for takeout 🔌 Min Strøm empowers people to adjust their electricity usage ♻️ Bower rewards users for recycling https://t.co/fYv28HZWAW
Tue Sep 26 18:47:01 +0000 2023,Thank you to @rasmusbrohave for showing me around Copenhagen and its beautiful historic canal in Nyhavn! https://t.co/EH6nu2aO55
Tue Sep 26 10:00:29 +0000 2023,Great to connect with team members and customers at Apple Brussels! https://t.co/RYW2NOGiM9
Mon Sep 25 17:43:26 +0000 2023,"As a lifelong cycling fan, it was an honor to meet Jumbo-Visma’s Riejanne Markus and @RichardPlugge and celebrate the Netherlands’s favorite sport! 🚴‍♀️ @Relivecc developer Lex Daniels has created an app that supports riders at every phase of their cycling journeys. https://t.co/smFMvyDt2F"
Mon Sep 25 15:53:01 +0000 2023,"iPhone is the best mobile gaming platform in the world, and we’re glad to have developers like @GameHouse in Eindhoven that create inclusive games driven by inspiring stories and strong characters. Congratulations Simonetta and team! https://t.co/2N3Nb5injl"
Mon Sep 25 14:53:40 +0000 2023,"Great meeting with the team at @NXP in the Netherlands, where they shared the work they’re doing as part of their commitment to decarbonize their entire Apple production footprint. NXP’s chips are in many of our products, including our new carbon neutral Apple Watch lineup! https://t.co/r1whVi75w5"
Mon Sep 25 07:09:01 +0000 2023,"Thank you, Madrid, for an unforgettable visit!  In this beautiful photo, photographer @ereaazurmendi uses the 5x Telephoto on iPhone 15 Pro Max to capture the morning light as it pours through the windows at Palacio de Cristal in Madrid’s El Retiro Park. #SOiP https://t.co/4G1S0moQe0"
Sun Sep 24 21:41:03 +0000 2023,"What a match! Amazing to be at the derbi madrileño to see two of Spain’s best teams, @realmadrid and @atleti, go head to head! Great to watch with @IvanaAndresSanz, Enzo Alves Viera, and friends. ⚽️ https://t.co/w7fzdqINzg"
Sun Sep 24 17:09:17 +0000 2023,"What an incredible honor to meet gold medalist @teresa_perales, Spain’s most decorated Paralympian. Teresa, thank you for a great discussion on our accessibilty features and the ways you use Apple Watch to train. We’ll be cheering you on in Paris 2024! 🏊‍♀️⌚️ https://t.co/DdfEVjWMJS"
Sun Sep 24 15:39:49 +0000 2023,Artist Ignasi Monreal’s iPad Pro and Procreate creations are a mesmerizing blend of traditional and digital artistry. Thanks for sharing your techniques and inspiring us all! https://t.co/sHWGyxMhfW
Sun Sep 24 12:08:50 +0000 2023,Madrid's @modemovimiento restaurant is truly extraordinary. Thank you Lucas for sharing your detailed approach to sustainability and for your deep commitment to protecting the planet. And thanks @victor_abarca for joining me. https://t.co/z3AFvakTCC
Sun Sep 24 10:45:20 +0000 2023,"Madrid’s EFTI film school shared how they’re integrating iPhone into their curriculum, helping next-generation creatives unleash their potential. Thanks Beatriz Martinez and @HernanZin for sharing your passion for #ShotOniPhone photography and filmmaking! https://t.co/vUTjMQBk7x"
Sat Sep 23 18:08:53 +0000 2023,Tonight’s performance at Apple Puerta del Sol in Madrid made me a Guitarricadelafuente fan for life! It was an unforgettable moment with customers and our team. https://t.co/Q61bMGSRPK
Sat Sep 23 16:49:06 +0000 2023,"Amazing meal with the incomparable chef @Dabizdiverxo at Lhardy in the heart of Madrid — with the best cocido madrileño! Thanks, Dabiz, for sharing how you’re using iPhone 15 Pro Max in your creative process! https://t.co/39twnk5U3Y"
Sat Sep 23 15:34:45 +0000 2023,What an honor to spend time with the legendary @RealMadrid team and their youth team players. Thank you for the warm welcome to Spain! 🇪🇸⚽️ https://t.co/zwgTLa1eKX
Fri Sep 22 16:29:35 +0000 2023,"Loved celebrating our incredible new lineup of products today at Apple Fifth Avenue. Around the world, the all-new iPhone 15 family, first carbon-neutral models of Apple Watch, and the latest AirPods are here, and they’ve never been more essential! https://t.co/XNRotJdsb6"
Fri Sep 22 01:55:32 +0000 2023,World-renowned photographers Stephen Wilkes and Reuben Wu show us creativity is limitless with iPhone 15 Pro Max. Their vivid photos display breathtaking views from the beauty of summer in Rhode Island to the other-worldly deserts of Utah. Thank you for showing me your work. 🙏🏻 https://t.co/6kYnln7HYF
Fri Sep 15 21:00:01 +0000 2023,"To all those celebrating Rosh Hashanah, wishing you a happy New Year!"
Tue Sep 12 23:00:02 +0000 2023,"At Apple, we believe that climate change is one of the world’s most urgent priorities and we are deeply committed to doing our part. Today we had a special guest—a real force of nature—stop by to check on our progress. https://t.co/neLSEqPmGu"
Tue Sep 12 21:00:01 +0000 2023,"Today we announced Apple’s first carbon neutral products with models of Apple Watch Series 9, Ultra 2, and SE. By 2030, all of our products will be carbon neutral! https://t.co/wIFSv219M9"
Tue Sep 12 18:29:21 +0000 2023,"Meet iPhone 15 Pro &amp; Pro Max! Powered by A17 Pro, which ushers in a new era of Apple Silicon, these products unlock new performance capabilities, amazing photography, next-level gaming, and more. And with an all-new titanium design, they're our lightest weight Pro models yet! https://t.co/kZxWCPj0Vl"
Tue Sep 12 14:00:00 +0000 2023,It’s almost Time! See ya soon! #AppleEvent https://t.co/gy47f9ZBjU
Sun Sep 10 01:12:38 +0000 2023,"Our hearts go out to all of those in Morocco impacted by the terrible earthquake. We’re thinking about you, and Apple will be making a donation to relief efforts on the ground."
Fri Sep 08 01:22:16 +0000 2023,Great day in Austin — stopped by Apple Domain NORTHSIDE and got to visit with our teams at Parmer Lane and Austin Campus 2! https://t.co/NMfBcAF7tw
Sat Sep 02 16:49:21 +0000 2023,"Jimmy Buffet was a great entertainer who helped us hear the music of life. He’ll be sorely missed, and I hope he‘s found that lost shaker of salt. 🎶 🏝️ https://t.co/eQqFQVGpqn"
Thu Aug 24 14:51:46 +0000 2023,"Ahead of the National Park Service’s 107th anniversary, we celebrate nature’s ability to bring people together and honor the Indigenous communities who continue to serve as dedicated stewards of the land. https://t.co/oEuKFpNboA"
Wed Aug 23 22:01:16 +0000 2023,An incredible use of LiDAR technology and iPhone 14 Pro! 🐶 https://t.co/aEvROmv9JG
Sat Aug 19 16:00:00 +0000 2023,"Lens, light, and limitless creativity — celebrating the vision of photographers and the power of iPhone on this World Photography Day!  #ShotOniPhone by Altamash Javed (IG: aljvd) and Nicole Shabada (IG: nicolebreanne) https://t.co/ODic8rv6Eh"
Thu Aug 10 23:02:57 +0000 2023,Our hearts are with the families who have lost loved ones and everyone impacted by the devastating wildfires on Maui and the island of Hawaii. We are deeply grateful to all of the first responders. Apple will be donating to immediate relief and long-term recovery efforts.
Thu Aug 10 22:26:17 +0000 2023,Tune in tomorrow to watch Messi and all the Leagues Cup action with #MLSSeasonPass on @AppleTV ⚽️
Wed Jul 26 15:00:00 +0000 2023,"The passage of the Americans with Disabilities Act set a new standard for equity, accessibility, and inclusion around the world. At Apple, making technology that works for everyone is a core value, and we are dedicated to advancing this mission every day."
Tue Jul 04 15:02:17 +0000 2023,Happy Birthday America! 🇺🇸
Sun Jun 25 23:43:42 +0000 2023,Happy Pride! https://t.co/9wRTNVGJvc
Mon Jun 19 15:00:02 +0000 2023,"On Juneteenth, we celebrate freedom achieved, remember freedom denied, and reflect on how far we still have to go to build a more just and equitable world."
Sun Jun 18 16:00:02 +0000 2023,"To dads everywhere, including my own, thank you for sharing your love, your support, and your wisdom with us. Happy Father’s Day!"
Fri Jun 16 14:21:34 +0000 2023,We opened our newest store in London this week—Apple Battersea—just below our new UK headquarters! 🇬🇧 https://t.co/bQropFHlaW
Wed Jun 14 15:32:43 +0000 2023,"At Apple, we’ve long believed each of us has a role to play in building a more just and equitable world. I’m proud of the impact we’ve made through our Racial Equity and Justice Initiative and we will continue to do our part in this most urgent work. https://t.co/2siseYJDxQ"
Tue Jun 13 14:00:00 +0000 2023,The new 15-inch MacBook Air is available today! We think you’re going to love it! https://t.co/AWUyuf7ZTY
Fri Jun 09 15:21:52 +0000 2023,What an incredible WWDC! Thank you to developers from around the world who joined us in person and virtually for a truly unforgettable week! https://t.co/jbZSSxaVjD
Tue Jun 06 15:08:55 +0000 2023,The new MacBook Air is the world’s best — and thinnest — 15-inch laptop. It’s in a class all its own! https://t.co/NRAePMPkE5
Mon Jun 05 16:55:00 +0000 2023,Only minutes away from #WWDC23!   Tune in ⬇️ https://t.co/OUTqAbFORl
Mon Jun 05 14:00:00 +0000 2023,WWDC is always one of my favorite moments of the year — and this one is going to be our best ever! Tune in for our special event at 10 a.m. PT https://t.co/SmkLT3VXld
Mon Jun 05 02:56:18 +0000 2023,"As we get ready to kick off #WWDC23 tomorrow, I met with students from all over the world who are creating apps that turn iPhone into musical instruments and bring the experience of reading braille to iPad through haptic feedback. Excited for what's to come! https://t.co/LpOTFmPmvP"
Tue May 30 18:55:39 +0000 2023,Congratulations to this year's WWDC Swift Student Challenge winners! I am so impressed with the way you've blended creativity and coding skills to develop innovative apps that are uniquely yours. https://t.co/ssjvNwhAyV
Mon May 29 16:00:01 +0000 2023,"On Memorial Day, I’m reminded of the words of Robert F. Kennedy. “It is from numberless diverse acts of courage and belief that human history is shaped.” Today we remember the heroes who made the ultimate sacrifice to shape the world we inhabit. 🇺🇸"
Wed May 24 20:42:12 +0000 2023,"Throughout her extraordinary life, Tina Turner broke barriers, redefined music, and inspired the world to dance. She was an icon, a transcendent talent, and she will be missed. https://t.co/UcCuHsUT4u"
Tue May 23 15:07:27 +0000 2023,"We’re excited to make available an all-new Pride Edition Apple Watch band, which helps incredible organizations around the world that support the LGBTQ+ community. https://t.co/oi5ADcYrgv"
Sun May 21 06:27:47 +0000 2023,"We created Apple TV+ to tell stories that make a difference, and “Killers of the Flower Moon” does just that. Thank you to the Osage Nation, Martin Scorsese and all involved in telling this important story. And thank you to the Cannes Film Festival for an unforgettable night! https://t.co/6zbxResida"
Thu May 18 15:00:03 +0000 2023,"We believe in a world where everyone has the power to connect and communicate. To pursue their passions and discover new ones. On Global Accessibility Awareness Day, we celebrate inclusive technology that works for everyone."
Thu May 18 03:10:40 +0000 2023,The Apple Store online goes live in Vietnam today! We’re excited to bring the best of Apple to even more customers around the world. https://t.co/gdz33jR78X
Tue May 16 14:00:49 +0000 2023,"At Apple, we believe technology should be designed to help everyone do what they love. We’re excited to preview new accessibility features to help even more people follow their dreams.  https://t.co/9Xz46Fc4Ih"
Sun May 14 15:00:03 +0000 2023,"To all the incredible moms who make the world a better place, Happy Mother’s Day! 🌺"
Wed May 10 20:12:34 +0000 2023,"Beautiful record. Incredible interview. Excited for fans to enjoy “Subtract"" live for the very first time and in Spatial Audio on @AppleMusic."
Tue May 09 15:19:52 +0000 2023,Final Cut Pro and Logic Pro are coming to iPad! The ultimate mobile studio now at your fingertips. https://t.co/b6Pv9lOXTt
Mon May 01 15:02:07 +0000 2023,"May is Asian Pacific American Heritage Month, and we’re proud to celebrate the incredibly rich histories, cultures, and traditions of Asian American, Native Hawaiian, and Pacific Islander communities at Apple and around the world."
Tue Apr 25 15:12:57 +0000 2023,"The world has lost a true giant today. Harry Belafonte was a barrier breaker who helped reshape our world through his civil rights advocacy, his music, and his acting. May he rest in peace. https://t.co/rhWZ5GOc6R"
Mon Apr 24 18:41:27 +0000 2023,"Happy National Park Week! Thank you, @justbbish, for the stunning shot on iPhone photo from @GrandTetonNPS. Our national parks are breathtakingly beautiful and we must protect them for generations to come. https://t.co/LT9LNnqiLb"
Fri Apr 21 09:37:13 +0000 2023,What an incredible week in India! Thanks to our teams across the country. I can’t wait to return! 🙏🇮🇳 https://t.co/ZlkkueN2Kp
Fri Apr 21 08:30:15 +0000 2023,"It’s great to see so many developers across India pursuing their passion and sharing their ideas with users around the world. I had the pleasure of meeting Hitwicket, India’s top-rated cricket app, Prayoga, an AR-based yoga app, and LookUp, an easy to use dictionary app! 🏏 🧘 📖 https://t.co/f6zGfv2dMA"
Fri Apr 21 07:30:26 +0000 2023,"""The Astronaut and His Parrot” is a story of hope and connection. Today, I met one of India's best sci-fi filmmakers @AratiKadav, who created this beautiful award-winning short film using only her iPhone and MacBook Pro. https://t.co/QzxCh3tMqc"
Fri Apr 21 05:47:21 +0000 2023,"These amazing rangoli and kolam designs are so vibrant and beautiful. Flower petals, rice, and colored sand weaved together in perfect harmony—then captured brilliantly on iPhone by Apeksha Maker and Joshua Karthik in these photos. #ShotOniPhone https://t.co/peFPWUbI3f"
Fri Apr 21 03:00:25 +0000 2023,It was a treat to spend time in Pooja’s kitchen. Her passion for baking and the business she’s created is a reminder of what’s possible when you follow your dreams. Great to see how she uses iPhone and Mac in her creative process. Best macaron I’ve ever had! https://t.co/IZSpcihZow
Thu Apr 20 17:41:14 +0000 2023,Thank you so much for an unforgettable evening! 🏏🇮🇳
Thu Apr 20 06:49:47 +0000 2023,"What an incredible reception, Delhi, thank you! We’re delighted to welcome our customers to our newest store—Apple Saket! https://t.co/5Jmi79ixzl"
Thu Apr 20 03:27:56 +0000 2023,Behind every Apple product is a plan for the future. We’re closer than ever to the day you can hold your device and know it has net zero carbon impact. https://t.co/VFq7RNUAdN
Wed Apr 19 13:47:30 +0000 2023,"Thank you Prime Minister @narendramodi for the warm welcome. We share your vision of the positive impact technology can make on India’s future — from education and developers to manufacturing and the environment, we’re committed to growing and investing across the country. https://t.co/xRSjc7u5Ip"
Wed Apr 19 10:44:31 +0000 2023,"I could've spent the whole day at the National Crafts Museum &amp; Hastkala Academy. From ancient and vibrant textiles to impossibly intricate wood carvings, it displayed India’s deep—and deeply beautiful— culture of craft. Thanks Sarah Sham and Ruchika Sachdeva for showing me… https://t.co/CzQy0dOi8y"
Wed Apr 19 08:15:58 +0000 2023,Delhi’s Lodhi Art District is a remarkable public space. Congratulations to the St+art India Foundation and so many amazing artists for capturing Indian life so powerfully. And thank you to Dattaraj Naik for showing me how you design your murals on iPad. https://t.co/5JuzlHRvPC
Wed Apr 19 05:28:20 +0000 2023,The Indian School of Design &amp; Innovation is helping the next generation of creatives unlock their full potential. Thanks for sharing how you create those amazing designs using iPad! https://t.co/3QSNIqzOQX
Wed Apr 19 04:21:44 +0000 2023,Thank you to the enormously talented @Malimanojmusic for showing me all the ways you’re using Apple products to create music—from songwriting with iPhone to developing unique beats on MacBook Pro. I loved the sneak peek of your new song in Spatial Audio! https://t.co/AOpYLeTFv6
Wed Apr 19 01:15:26 +0000 2023,"I met the most incredible group of students and teachers at an Akanksha Foundation school, where children that might not have otherwise had the opportunity are given the chance to reach for their dreams. These students embody perseverance and hope! We’re proud to support them. https://t.co/jFBWLGdqtP"
Tue Apr 18 16:09:46 +0000 2023,I really enjoyed seeing the many ways that Kiddopia is helping preschoolers learn! And Sandeep Ranade from Naadsadhana gave such a moving performance of the song Mile Sur Mera Tumhara. The vibrant developer community here in India is making such an impact on the world! https://t.co/ja7wDrN92t
Tue Apr 18 15:11:35 +0000 2023,"Great meeting Coach Gopichand and badminton champions Saina Nehwal, Srikanth Kidambi, Chirag Shetty, and Parupalli Kashyap, who have played a part in putting badminton on the map for India. We served, smashed, and talked about how Apple Watch helps them train! 🏸⌚️ https://t.co/C9dghWK6XO"
Tue Apr 18 06:54:56 +0000 2023,"The energy, creativity, and passion in Mumbai is incredible! We are so excited to open Apple BKC — our first store in India. https://t.co/talx2ZQEMl"
Mon Apr 17 14:25:31 +0000 2023,Thanks @madhuridixit for introducing me to my very first Vada Pav — it was delicious!
Mon Apr 17 12:26:54 +0000 2023,"Hello, Mumbai! We can’t wait to welcome our customers to the new Apple BKC tomorrow. 🇮🇳 https://t.co/9V5074OA8W"
Tue Apr 11 21:11:10 +0000 2023,Investing in innovative nature-based carbon removal projects is one of the many ways we’re fighting climate change. Expanding our Restore Fund will help remove another 1 million metric tons of carbon from the atmosphere each year. https://t.co/1yzH40Ynma
Sun Apr 09 14:55:41 +0000 2023,Happy Easter! 🐇🐣
Wed Apr 05 23:48:42 +0000 2023,Wishing everyone celebrating Passover around the world a wonderful holiday filled with community and tradition.
Wed Apr 05 14:50:45 +0000 2023,"We’re investing in new, green technologies and partnering with companies to bring more clean energy online worldwide. The scale of this challenge is immense — but so is our determination to meet it. https://t.co/P80xUAMo25"
Fri Mar 31 20:54:41 +0000 2023,"At Apple, we proudly stand with all trans and gender non-conforming people, and we are deeply committed to building an inclusive environment — and a better world — where everyone feels they belong. #TransDayOfVisibility"
Fri Mar 31 19:39:31 +0000 2023,"We’re thrilled to open Apple Gangnam, a wonderful new space for customers to explore our latest products and services in Seoul. 🇰🇷 https://t.co/GRmP4Vb7z8"
Thu Mar 30 16:05:19 +0000 2023,"Our team was so excited to host NewJeans for a special sneak peek at Apple Gangnam, we can’t wait to open our doors and welcome customers tomorrow in Seoul."
Tue Mar 28 23:26:44 +0000 2023,"Get ready for an incredible experience with Apple Music Classical, the world’s largest classical music catalog at your fingertips, available now and in spatial audio. This is “A Major” achievement!  🎼 https://t.co/s66GOODrf2"
Sun Mar 26 13:24:11 +0000 2023,Our hearts go out to the people and communities affected by severe storms across the South. Apple will be donating to relief and recovery efforts.
Sat Mar 25 02:06:01 +0000 2023,"The world lost a giant in Gordon Moore, who was one of Silicon Valley’s founding fathers and a true visionary who helped pave the way for the technological revolution. All of us who followed owe him a debt of gratitude. May he rest in peace."
Thu Mar 23 00:56:36 +0000 2023,Ramadan Mubarak to all those observing! May your days be filled with the joy of community. 🌙🌇
Tue Mar 14 15:40:11 +0000 2023,Hello Yellow!
Mon Mar 13 02:21:52 +0000 2023,"Congratulations to the team behind The Boy, the Mole, the Fox and the Horse on their Academy Award! Your beautiful short tells an enduring story about the meaning of kindness, acceptance, and hope."
Wed Mar 08 14:49:33 +0000 2023,"We are proud to lift up the voices of women leaders and storytellers who are helping shape the future. As we celebrate International Women’s Day, let’s recommit to the work of building a more equitable and just world."
Wed Mar 08 08:00:49 +0000 2023,The Greyhounds are back! Can’t wait for everyone to see Ted Lasso Season 3. #WeAreRichmond https://t.co/YGma7lFapQ
Wed Mar 08 02:34:52 +0000 2023,"Happy Holi to all who celebrate. Thanks to Gursimran Basra and Apeksha Maker for these photos that capture the spirit of the festival, #ShotOniPhone. https://t.co/pShk4tOCIp"
Sun Feb 26 01:51:26 +0000 2023,Major League Soccer is back and more exciting than ever — it's never been a better time to be an MLS fan. Watch every match starting today on #MLSSeasonPass.
Fri Feb 24 15:02:18 +0000 2023,"People with the most to teach live like they have the most to learn — and Steve loved learning. He was the most curious person I’ve ever met, which made him the best teacher I’ve ever known. Happy birthday, my friend. https://t.co/J45swZfZQ8"
Tue Feb 21 15:01:38 +0000 2023,"From exploring how cancer therapies for children impact heart rhythm to learning how wildfire smoke impacts our cardiac health, here’s a fascinating look at how doctors and researchers are using Apple Watch to expand our knowledge of the heart. #HeartMonth https://t.co/IiHSgXrIL0"
Thu Feb 16 20:15:21 +0000 2023,"Congratulations, @raye, on your wonderful debut album, My 21st Century Blues. Sounds great in Spatial Audio!"
Tue Feb 14 16:52:40 +0000 2023,Happy Valentine’s Day from all of us at Apple.
Mon Feb 13 03:38:36 +0000 2023,"What a game! Congratulations, Kansas City!"
Mon Feb 13 02:37:35 +0000 2023,One of the greats! Amazing show from @Rihanna. #AppleMusicHalftime https://t.co/Q0kQlaeclU
Sun Feb 12 16:05:28 +0000 2023,I loved spending part of Super Bowl weekend with one of the greatest teams in the country — the retail team at Apple Scottsdale Fashion Square! https://t.co/nSIPELt5Wh
Fri Feb 10 01:08:20 +0000 2023,"The first @IndiaArtFair Digital Artists in Residence program shows how technology can unlock creativity. Great to see how iPad Pro is helping artists Mira, Varun, and Gaurav to tap into such incredible creative expression. https://t.co/ipvlwoZ8cU"
Thu Feb 09 20:18:38 +0000 2023,There is no dream too big. #AppleMusicHalftime https://t.co/GbCMPAD0XX
Mon Feb 06 16:06:46 +0000 2023,"Sending our thoughts and condolences to the people of Turkey, Syria, and anyone affected by the devastating earthquakes. Apple will be donating to relief and recovery efforts."
Sat Feb 04 16:04:21 +0000 2023,"Check out this beautiful Bollywood film from director @VishalBhardwaj that explores what might happen if you could see into the future. Incredible cinematography and choreography, and all #ShotoniPhone.  https://t.co/32LODwy3vb"
Tue Jan 24 16:46:03 +0000 2023,"We believe privacy is a fundamental human right. We work tirelessly to build privacy into every product and feature from the ground up. This Data Privacy Day, we're also launching a new Today at Apple session to help users learn how to protect their data. https://t.co/gqQKfLfNTS"
Tue Jan 24 15:44:13 +0000 2023,"The new MacBook Pro and Mac mini are available today! These supercharged machines will push the boundaries of productivity, creativity, and efficiency thanks to M2, M2 Pro, and M2 Max, our next generation of Apple silicon. https://t.co/CNYsql9peB"
Sat Jan 21 23:55:59 +0000 2023,"Wishing everyone celebrating the Lunar New Year a healthy, safe, and happy Year of the Rabbit! Thank you to Dan Jiwei for this beautiful greeting drawn on iPad. https://t.co/BSClD1PIGE"
Wed Jan 18 15:03:25 +0000 2023,"The next generation of HomePod delivers rich, deep bass, natural mid-range, and clear, detailed highs — all while using Siri to help with everyday tasks. Music lovers — this one is for you. 🎶 https://t.co/0z2FrZONdZ"
